,tweet_id,retweet_count,favorite_count,followers_count
1117,704480331685040129,990,3169,9228953
1118,704364645503647744,3254,7403,9228953
1119,704347321748819968,316,1458,9228953
1120,704134088924532736,414,1399,9228953
1121,704113298707505153,524,1726,9228953
1122,704054845121142784,846,2711,9228953
1123,703774238772166656,408,1719,9228953
1124,703769065844768768,1029,3035,9228953
1125,703631701117943808,606,2378,9228953
1126,703611486317502464,1392,3577,9228953
1127,703407252292673536,626,2272,9228953
1128,703382836347330562,1041,3246,9228953
1129,703356393781329922,350,1782,9228953
1130,703268521220972544,496,1840,9228953
1131,703079050210877440,2829,6871,9228953
1132,703041949650034688,11412,24531,9228953
1133,702932127499816960,658,2387,9228953
1134,702899151802126337,414,1492,9228953
1135,702684942141153280,971,3008,9228953
1136,702671118226825216,512,2033,9228953
1137,702598099714314240,3162,11417,9228953
1138,702539513671897089,882,2674,9228953
1139,702332542343577600,1399,2957,9229396
1140,702321140488925184,959,3059,9228953
1141,702276748847800320,699,2300,9228953
1142,702217446468493312,1233,4437,9228953
1143,701981390485725185,903,3192,9228953
1144,701952816642965504,941,3575,9228953
1145,701889187134500865,1266,3279,9228953
1146,701805642395348998,1521,3154,9228953
1147,701601587219795968,420,1948,9228953
1148,701570477911896070,850,2602,9228953
1149,701545186879471618,556,2480,9228953
1150,701214700881756160,4676,11366,9228953
1151,700890391244103680,514,2060,9228953
1152,700864154249383937,567,2425,9228953
1153,700847567345688576,453,2295,9228953
1154,700796979434098688,868,2271,9228953
1155,700747788515020802,8525,21182,9228953
1156,700518061187723268,729,2422,9228953
1157,700505138482569216,527,2129,9228953
1158,700462010979500032,1635,3816,9228953
1159,700167517596164096,663,2454,9228953
1160,700151421916807169,619,2076,9228953
1161,700143752053182464,2466,6984,9228953
1162,700062718104104960,623,2466,9229396
1163,700029284593901568,536,1933,9228953
1164,700002074055016451,1217,3052,9228953
1165,699801817392291840,860,2793,9228953
1166,699788877217865730,475,2080,9228953
1167,699779630832685056,1122,2527,9228953
1168,699775878809702401,547,1823,9228953
1169,699691744225525762,4202,9543,9228953
1170,699446877801091073,2419,5559,9228953
1171,699434518667751424,470,2046,9228953
1172,699423671849451520,293,1259,9228953
1173,699413908797464576,579,1941,9228953
1174,699370870310113280,397,1759,9228953
1175,699323444782047232,786,2921,9228953
1176,699088579889332224,571,2100,9228953
1177,699079609774645248,582,2276,9228953
1178,699072405256409088,1086,2747,9228953
1179,699060279947165696,1639,3463,9228953
1180,699036661657767936,1102,2423,9228953
1181,698989035503689728,884,3100,9228953
1182,698953797952008193,838,2510,9228953
1183,698907974262222848,558,2359,9228953
1184,698710712454139905,623,2292,9228953
1185,698703483621523456,339,1337,9228953
1186,698635131305795584,318,1205,9228953
1187,698549713696649216,564,2162,9228953
1188,698355670425473025,400,1715,9228953
1189,698342080612007937,879,2093,9228953
1190,698262614669991936,1811,4436,9228953
1191,698195409219559425,5488,15653,9228953
1192,698178924120031232,682,2614,9228953
1193,697995514407682048,309,1421,9228953
1194,697990423684476929,1180,3046,9228953
1195,697943111201378304,621,2221,9228953
1196,697881462549430272,1065,2808,9228953
1197,697630435728322560,501,1613,9228953
1198,697616773278015490,928,2910,9228953
1199,697596423848730625,1148,2801,9228953
1200,697575480820686848,460,1904,9228953
1201,697516214579523584,1008,1893,9228953
1202,697482927769255936,612,2257,9228953
1203,697463031882764288,1283,3197,9228953
1204,697270446429966336,1728,4385,9228953
1205,697259378236399616,911,3066,9228953
1206,697255105972801536,1063,2865,9228953
1207,697242256848379904,621,2350,9228953
1208,696900204696625153,948,2945,9228953
1209,696894894812565505,624,2191,9228953
1210,696886256886657024,1640,4487,9228953
1211,696877980375769088,647,2281,9228953
1212,696754882863349760,330,1379,9228953
1213,696744641916489729,844,1910,9228953
1214,696713835009417216,590,2195,9228953
1215,696518437233913856,1583,3663,9228953
1216,696488710901260288,933,2326,9228953
1217,696405997980676096,1060,2955,9228953
1218,696100768806522880,590,1796,9228953
1219,695816827381944320,1064,2787,9228953
1220,695794761660297217,714,2939,9228953
1221,695629776980148225,1910,4236,9228953
1222,695446424020918272,1670,4126,9228953
1223,695409464418041856,3281,8070,9228953
1224,695314793360662529,1317,3373,9228953
1225,695095422348574720,554,2482,9229396
1226,695074328191332352,1003,2631,9228953
1227,695064344191721472,533,1493,9228953
1228,695051054296211456,727,2454,9228953
1229,694925794720792577,832,2521,9228953
1230,694905863685980160,850,2561,9228953
1231,694669722378485760,13185,33327,9228953
1232,694352839993344000,550,1892,9228953
1233,694342028726001664,439,1476,9228953
1234,694329668942569472,457,1844,9228953
1235,694206574471057408,1874,3847,9228953
1236,694183373896572928,849,2736,9228953
1237,694001791655137281,932,3171,9228953
1238,693993230313091072,367,1751,9228953
1239,693942351086120961,333,1636,9228953
1240,693647888581312512,524,2500,9228953
1241,693642232151285760,381,2375,9228953
1242,693629975228977152,727,2277,9229396
1243,693622659251335168,341,1429,9228953
1244,693590843962331137,1798,4692,9228954
1245,693486665285931008,578,1645,9228954
1246,693280720173801472,1134,3113,9228954
1247,693267061318012928,737,2214,9228954
1248,693262851218264065,456,2063,9228954
1249,693231807727280129,680,2687,9228954
1250,693155686491000832,2925,7323,9228954
1251,693109034023534592,556,1580,9228954
1252,693095443459342336,409,1716,9228954
1253,692919143163629568,704,2521,9228954
1254,692905862751522816,799,2258,9228954
1255,692901601640583168,547,1632,9228954
1256,692894228850999298,722,2099,9228954
1257,692828166163931137,810,2681,9228954
1258,692752401762250755,3343,6330,9228954
1259,692568918515392513,1409,4060,9228954
1260,692535307825213440,1244,2932,9228954
1261,692530551048294401,373,1720,9228954
1262,692417313023332352,3172,8733,9228954
1263,692187005137076224,753,2355,9228954
1264,692158366030913536,728,1989,9228954
1265,692041934689402880,1146,3146,9228954
1266,692017291282812928,880,2693,9228954
1267,691820333922455552,1508,3694,9228954
1268,691793053716221953,3866,7547,9228954
1269,691756958957883396,899,2626,9228954
1270,691675652215414786,464,1808,9228954
1271,691483041324204033,508,2221,9228954
1272,691459709405118465,1035,3763,9228954
1273,691444869282295808,759,2455,9228954
1274,691416866452082688,6976,18020,9228954
1275,691321916024623104,607,2405,9228954
1276,691096613310316544,806,2784,9228954
1277,691090071332753408,310,1612,9228954
1278,690989312272396288,2641,5493,9228954
1279,690959652130045952,1126,3335,9228954
1280,690938899477221376,1769,3802,9228954
1281,690932576555528194,918,3060,9228954
1282,690735892932222976,1163,3524,9228954
1283,690728923253055490,473,2018,9228954
1284,690690673629138944,758,2170,9228954
1285,690649993829576704,251,1210,9229397
1286,690597161306841088,556,1804,9228954
1287,690400367696297985,411,1755,9228954
1288,690374419777196032,771,2994,9228954
1289,690360449368465409,804,2470,9228954
1290,690348396616552449,471,1381,9228954
1291,690248561355657216,373,1554,9228954
1292,690021994562220032,936,2601,9228954
1293,690015576308211712,669,2329,9228954
1294,690005060500217858,1552,3409,9228954
1295,689999384604450816,333,1315,9228954
1296,689993469801164801,414,1359,9228954
1297,689977555533848577,412,1277,9228954
1298,689905486972461056,630,2276,9228954
1299,689877686181715968,1057,2824,9228954
1300,689835978131935233,694,2035,9228954
1301,689661964914655233,857,3020,9228954
1302,689659372465688576,3515,9617,9228954
1303,689623661272240129,586,2060,9228954
1304,689599056876867584,5067,10853,9228954
1305,689557536375177216,414,1914,9229339
1306,689517482558820352,1313,3164,9228954
1307,689289219123089408,857,2086,9228954
1308,689283819090870273,1010,3043,9228954
1309,689280876073582592,646,1839,9228954
1310,689275259254616065,228,1063,9228954
1311,689255633275777024,987,2382,9228954
1312,689154315265683456,907,2877,9228954
1313,689143371370250240,463,1878,9228954
1314,688916208532455424,779,2522,9228954
1315,688908934925697024,711,1957,9228954
1316,688898160958271489,714,1943,9228954
1317,688894073864884227,626,2074,9228954
1318,688828561667567616,328,1288,9228954
1319,688804835492233216,172,896,9228954
1320,688789766343622656,608,2071,9228954
1321,688547210804498433,635,2423,9228954
1322,688519176466644993,666,2168,9228954
1323,688385280030670848,4112,8628,9228954
1324,688211956440801280,766,2098,9228954
1325,688179443353796608,536,1993,9228954
1326,688116655151435777,705,2635,9228954
1327,688064179421470721,328,1615,9228954
1328,687841446767013888,2274,5060,9228954
1329,687826841265172480,1017,2539,9228954
1330,687818504314159109,875,2301,9228954
1331,687807801670897665,661,2210,9228954
1332,687732144991551489,604,1638,9228954
1333,687704180304273409,773,2259,9228954
1334,687664829264453632,476,1815,9228954
1335,687494652870668288,534,1772,9228954
1336,687480748861947905,222,1487,9228954
1337,687476254459715584,486,1839,9228954
1338,687460506001633280,496,1921,9228954
1339,687399393394311168,561,1764,9228954
1340,687317306314240000,8417,18813,9228954
1341,687312378585812992,1756,4053,9228954
1342,687127927494963200,2068,5012,9228954
1343,687124485711986689,466,2034,9228954
1344,687109925361856513,2260,5408,9228954
1345,687102708889812993,877,2184,9228954
1346,687096057537363968,555,2092,9228954
1347,686947101016735744,2929,8057,9228954
1348,686760001961103360,1270,3263,9228954
1349,686749460672679938,1328,3227,9228954
1350,686730991906516992,1100,3841,9228954
1351,686683045143953408,740,2634,9228954
1352,686618349602762752,1249,3437,9228954
1353,686606069955735556,498,1764,9229397
1354,686394059078897668,636,1614,9228954
1355,686386521809772549,795,3028,9228954
1356,686377065986265092,516,2066,9228954
1357,686358356425093120,606,2015,9228954
1358,686286779679375361,1537,3747,9228954
1359,686050296934563840,672,2079,9228954
1360,686034024800862208,1047,2868,9228954
1361,686007916130873345,367,2297,9228954
1362,686003207160610816,565,1692,9228954
1363,685973236358713344,479,1950,9228954
1364,685943807276412928,539,1514,9228954
1365,685906723014619143,2609,6943,9228954
1366,685667379192414208,511,2199,9228954
1367,685663452032069632,1343,2987,9228954
1368,685641971164143616,701,2710,9228954
1369,685547936038666240,14237,30620,9228954
1370,685532292383666176,1055,2832,9228954
1371,685325112850124800,3611,8737,9228954
1372,685321586178670592,585,2464,9228954
1373,685315239903100929,952,3060,9228954
1374,685307451701334016,400,1939,9228954
1375,685268753634967552,1086,2869,9228954
1376,685198997565345792,595,2155,9228954
1377,685169283572338688,1287,3814,9228954
1378,684959798585110529,2837,6334,9228954
1379,684940049151070208,948,2982,9228954
1380,684926975086034944,421,3247,9228954
1381,684914660081053696,1337,3244,9228954
1382,684902183876321280,473,1730,9228954
1383,684880619965411328,732,1935,9228954
1384,684830982659280897,19873,32597,9228954
1385,684800227459624960,910,2534,9228954
1386,684594889858887680,3204,8250,9228954
1387,684588130326986752,1289,3838,9228954
1388,684567543613382656,1113,2779,9228954
1389,684481074559381504,1081,3605,9228954
1390,684460069371654144,508,1834,9228954
1391,684241637099323392,2972,7537,9228954
1392,684222868335505415,1247,3553,9228954
1393,684200372118904832,950,1996,9228954
1394,684195085588783105,460,1772,9228954
1395,684188786104872960,1063,3253,9228954
1396,684177701129875456,597,1878,9228980
1397,684147889187209216,1383,2773,9228980
1398,684122891630342144,426,1872,9228980
1399,684097758874210310,1308,3823,9228980
1400,683857920510050305,1025,3545,9228980
1401,683852578183077888,317,1802,9228980
1402,683849932751646720,861,2431,9228980
1403,683834909291606017,1029,2435,9228980
1404,683828599284170753,976,2605,9228980
1405,683773439333797890,1227,3097,9228980
1406,683742671509258241,3035,6013,9228980
1407,683515932363329536,2642,6840,9228980
1408,683498322573824003,882,2954,9228980
1409,683481228088049664,913,2473,9228980
1410,683462770029932544,623,2261,9228980
1411,683449695444799489,1466,3604,9228980
1412,683391852557561860,2196,7108,9228980
1413,683357973142474752,829,2692,9228980
1414,683142553609318400,948,2661,9228980
1415,683111407806746624,825,3165,9228980
1416,683098815881154561,594,2018,9228980
1417,683078886620553216,522,1868,9228980
1418,683030066213818368,677,2013,9228980
1419,682962037429899265,15003,34049,9228980
1420,682788441537560576,1026,2303,9228980
1421,682750546109968385,400,1410,9228980
1422,682697186228989953,336,1223,9228980
1423,682662431982772225,995,2840,9228980
1424,682638830361513985,537,1918,9228980
1425,682429480204398592,1053,3205,9228980
1426,682406705142087680,1597,7025,9228980
1427,682393905736888321,602,2090,9228980
1428,682389078323662849,431,1554,9228980
1429,682303737705140231,892,2847,9228980
1430,682259524040966145,1086,3840,9228980
1431,682242692827447297,1051,2993,9228980
1432,682088079302213632,8960,16901,9228980
1433,682059653698686977,1550,4576,9228980
1434,682047327939461121,854,2964,9228980
1435,682032003584274432,1816,6110,9228980
1436,682003177596559360,1378,2889,9228980
1437,681981167097122816,931,2611,9228980
1438,681891461017812993,753,2287,9228980
1439,681694085539872773,3727,11916,9228980
1440,681679526984871937,401,1641,9228980
1441,681654059175129088,823,2439,9228980
1442,681610798867845120,425,1746,9228980
1443,681579835668455424,1186,3277,9228980
1444,681523177663676416,5255,13267,9228980
1445,681339448655802368,3727,8615,9228980
1446,681320187870711809,676,2438,9228980
1447,681302363064414209,1637,3626,9228980
1448,681297372102656000,868,2987,9228980
1449,681281657291280384,1006,2991,9228980
1450,681261549936340994,239,1337,9228980
1451,681242418453299201,478,1374,9228980
1452,681231109724700672,443,2252,9228980
1453,681193455364796417,1350,3440,9228980
1454,680970795137544192,591,2229,9228980
1455,680959110691590145,1834,4245,9228980
1456,680940246314430465,945,2949,9228980
1457,680934982542561280,399,1935,9228980
1458,680913438424612864,569,2233,9228980
1459,680889648562991104,331,1625,9228980
1460,680836378243002368,1193,3208,9228980
1461,680805554198020098,612,2000,9228980
1462,680801747103793152,751,2208,9228980
1463,680798457301471234,945,2622,9229365
1464,680609293079592961,635,2428,9228980
1465,680583894916304897,1202,3336,9228980
1466,680497766108381184,1754,3927,9228980
1467,680494726643068929,444,1583,9228980
1468,680473011644985345,683,2359,9228980
1469,680440374763077632,447,1337,9228980
1470,680221482581123072,266,1369,9228980
1471,680206703334408192,1060,2613,9228980
1472,680191257256136705,447,1996,9228980
1473,680176173301628928,1409,3588,9228980
1474,680161097740095489,677,2157,9228980
1475,680145970311643136,1576,3350,9228980
1476,680130881361686529,862,2127,9228980
1477,680115823365742593,835,2516,9228980
1478,680100725817409536,1264,3331,9228980
1479,680085611152338944,8216,11841,9228980
1480,680070545539371008,784,2405,9228980
1481,679877062409191424,588,1821,9228980
1482,679872969355714560,601,2027,9228980
1483,679862121895714818,562,2277,9228980
1484,679854723806179328,1112,2629,9228980
1485,679844490799091713,693,2203,9228980
1486,679828447187857408,12700,33422,9228980
1487,679777920601223168,1003,2872,9228980
1488,679736210798047232,725,1925,9228980
1489,679729593985699840,756,2002,9228980
1490,679722016581222400,428,1546,9228980
1491,679530280114372609,1903,4406,9228980
1492,679527802031484928,655,2441,9228980
1493,679511351870550016,1151,3096,9228980
1494,679503373272485890,1346,2934,9228980
1495,679475951516934144,588,1937,9228980
1496,679462823135686656,17107,29409,9228980
1497,679405845277462528,1079,2193,9228980
1498,679158373988876288,7288,19564,9228980
1499,679148763231985668,940,2570,9228980
1500,679132435750195208,1043,2730,9228980
1501,679111216690831360,2329,5476,9228980
1502,679062614270468097,7260,15589,9228980
1503,679047485189439488,591,2064,9228980
1504,679001094530465792,1103,2618,9228980
1505,678991772295516161,1028,2088,9228980
1506,678969228704284672,415,1504,9228980
1507,678800283649069056,825,2367,9228980
1508,678798276842360832,1037,3176,9228980
1509,678774928607469569,825,2587,9228980
1510,678767140346941444,1243,3253,9228980
1511,678764513869611008,423,1491,9228980
1512,678755239630127104,2949,6528,9228980
1513,678740035362037760,1500,3423,9228980
1514,678708137298427904,2207,5179,9228980
1515,678675843183484930,1325,2620,9228980
1516,678643457146150913,362,1888,9228980
1517,678446151570427904,1383,3680,9228980
1518,678424312106393600,2302,5027,9228980
1519,678410210315247616,1621,3855,9228980
1520,678399652199309312,28832,74047,9228980
1521,678396796259975168,377,1468,9228980
1522,678389028614488064,384,1718,9228980
1523,678380236862578688,826,2258,9228980
1524,678341075375947776,475,1585,9228980
1525,678334497360859136,226,1188,9228980
1526,678278586130948096,5532,10476,9228980
1527,678255464182861824,332,1463,9228980
1528,678021115718029313,5675,12458,9228980
1529,677961670166224897,1533,3155,9228980
1530,677918531514703872,367,1229,9228980
1531,677895101218201600,1855,4417,9228980
1532,677716515794329600,885,2801,9228980
1533,677700003327029250,1301,3131,9228980
1534,677698403548192770,291,1124,9228980
1535,677687604918272002,763,2276,9228980
1536,677673981332312066,1360,3051,9228980
1537,677662372920729601,854,1788,9228980
1538,677644091929329666,732,1721,9228980
1539,677573743309385728,608,1947,9228980
1540,677565715327688705,415,1201,9228980
1541,677557565589463040,1030,2244,9228980
1542,677547928504967168,3322,6365,9228980
1543,677530072887205888,206,974,9228980
1544,677335745548390400,1563,2779,9228980
1545,677334615166730240,253,1232,9228980
1546,677331501395156992,212,992,9228980
1547,677328882937298944,1360,3359,9228980
1548,677314812125323265,475,1512,9228980
1549,677301033169788928,356,1121,9228980
1550,677269281705472000,637,1806,9229423
1551,677228873407442944,1477,3232,9228980
1552,677187300187611136,816,2503,9228980
1553,676975532580409345,957,2544,9228980
1554,676957860086095872,727,2043,9228980
1555,676949632774234114,353,1195,9228980
1556,676948236477857792,782,1975,9228980
1557,676946864479084545,330,1585,9228980
1558,676942428000112642,674,1891,9228980
1559,676936541936185344,4470,11702,9228980
1560,676916996760600576,1630,2714,9228980
1561,676897532954456065,652,2065,9228980
1562,676864501615042560,633,1909,9228980
1563,676821958043033607,13912,20870,9228980
1564,676819651066732545,602,1664,9228980
1565,676811746707918848,385,1318,9228980
1566,676776431406465024,1813,4555,9228980
1567,676617503762681856,858,2629,9228980
1568,676613908052996102,179,994,9228980
1569,676606785097199616,392,1733,9228980
1570,676603393314578432,344,1049,9228980
1571,676593408224403456,1909,4168,9228980
1572,676588346097852417,703,2089,9228980
1573,676582956622721024,252,1087,9228980
1574,676575501977128964,996,2346,9228980
1575,676533798876651520,494,1711,9228980
1576,676496375194980353,471,1382,9228980
1577,676470639084101634,4205,10658,9228980
1578,676440007570247681,595,1574,9228980
1579,676430933382295552,305,1272,9228980
1580,676263575653122048,487,1901,9228980
1581,676237365392908289,253,1096,9228980
1582,676219687039057920,27998,71445,9228980
1583,676215927814406144,519,1584,9228980
1584,676191832485810177,929,2070,9228980
1585,676146341966438401,597,1764,9228980
1586,676121918416756736,1035,1978,9228980
1587,676101918813499392,1056,2597,9228980
1588,676098748976615425,1257,2700,9228980
1589,676089483918516224,393,1191,9228980
1590,675898130735476737,512,1458,9228980
1591,675891555769696257,772,1941,9228980
1592,675888385639251968,845,2137,9228980
1593,675878199931371520,1247,3801,9228980
1594,675853064436391936,1144,2452,9228980
1595,675845657354215424,784,2063,9228980
1596,675822767435051008,481,1391,9228980
1597,675820929667219457,209,963,9228980
1598,675798442703122432,3074,9389,9228980
1599,675781562965868544,423,1466,9228980
1600,675740360753160193,299,1070,9228980
1601,675710890956750848,726,1701,9228980
1602,675706639471788032,86,589,9228980
1603,675534494439489536,365,1673,9228980
1604,675531475945709568,335,1078,9228980
1605,675522403582218240,251,948,9228980
1606,675517828909424640,413,1162,9228980
1607,675501075957489664,5267,15692,9228980
1608,675497103322386432,1148,2843,9228980
1609,675489971617296384,531,1163,9228980
1610,675483430902214656,860,1676,9228980
1611,675432746517426176,505,1371,9228980
1612,675372240448454658,459,1537,9228980
1613,675362609739206656,197,951,9228980
1614,675354435921575936,14978,29638,9228980
1615,675334060156301312,1141,2500,9228980
1616,675166823650848770,1391,3197,9228980
1617,675153376133427200,2281,5641,9229423
1618,675149409102012420,1518,3381,9228980
1619,675147105808306176,201,846,9228980
1620,675146535592706048,257,1065,9228980
1621,675145476954566656,789,1929,9228980
1622,675135153782571009,416,1174,9228980
1623,675113801096802304,691,1754,9228980
1624,675111688094527488,214,872,9228980
1625,675109292475830276,1004,2535,9228980
1626,675047298674663426,276,937,9228980
1627,675015141583413248,1050,2444,9228980
1628,675006312288268288,202,879,9228980
1629,675003128568291329,407,1402,9228980
1630,674805413498527744,320,771,9228981
1631,674800520222154752,757,2718,9228981
1632,674790488185167872,219,996,9228981
1633,674788554665512960,183,726,9228981
1634,674781762103414784,1054,1816,9228981
1635,674774481756377088,416,997,9228981
1636,674767892831932416,694,1637,9228981
1637,674764817387900928,202,704,9228981
1638,674752233200820224,404,1314,9228981
1639,674743008475090944,471,1264,9228981
1640,674739953134403584,330,977,9228981
1641,674737130913071104,81,582,9228981
1642,674690135443775488,413,1034,9228981
1643,674670581682434048,573,1459,9228981
1644,674664755118911488,206,818,9228981
1645,674646392044941312,430,1292,9228981
1646,674644256330530816,246,938,9228981
1647,674638615994089473,520,1528,9228981
1648,674632714662858753,506,1351,9228981
1649,674468880899788800,1797,5611,9228981
1650,674447403907457024,315,962,9228981
1651,674436901579923456,345,994,9228981
1652,674422304705744896,471,1293,9228981
1653,674416750885273600,118,616,9228981
1654,674410619106390016,405,1078,9228981
1655,674394782723014656,495,1347,9228981
1656,674372068062928900,280,769,9228981
1657,674318007229923329,456,1263,9228981
1658,674307341513269249,6098,10216,9228981
1659,674291837063053312,5185,13281,9228981
1660,674271431610523648,650,1409,9228981
1661,674269164442398721,205,830,9228981
1662,674265582246694913,735,1468,9228981
1663,674262580978937856,387,1189,9228981
1664,674255168825880576,471,1314,9228981
1665,674082852460433408,145,686,9228981
1666,674075285688614912,248,897,9228981
1667,674063288070742018,1922,5775,9228981
1668,674053186244734976,1138,2972,9228981
1669,674051556661161984,434,1302,9229366
1670,674045139690631169,568,1274,9228981
1671,674042553264685056,111,639,9228981
1672,674038233588723717,372,987,9228981
1673,674036086168010753,181,768,9228981
1674,674024893172875264,1094,1595,9228981
1675,674019345211760640,268,1024,9228981
1676,674014384960745472,566,1401,9228981
1677,674008982932058114,305,1089,9228981
1678,673956914389192708,846,1766,9228981
1679,673919437611909120,328,1060,9228981
1680,673906403526995968,1450,2867,9228981
1681,673887867907739649,223,848,9228981
1682,673715861853720576,1826,3194,9228981
1683,673711475735838725,266,946,9228981
1684,673709992831262724,238,760,9228981
1685,673708611235921920,257,955,9228981
1686,673707060090052608,348,986,9229366
1687,673705679337693185,361,1131,9228981
1688,673700254269775872,505,1287,9228981
1689,673697980713705472,1709,3537,9228981
1690,673689733134946305,574,1562,9228981
1691,673688752737402881,442,1138,9228981
1692,673686845050527744,382,1285,9228981
1693,673680198160809984,419,1239,9228981
1694,673662677122719744,329,1137,9228981
1695,673656262056419329,202,654,9228981
1696,673636718965334016,317,999,9228981
1697,673612854080196609,634,1437,9228981
1698,673583129559498752,318,1073,9228981
1699,673580926094458881,241,744,9228981
1700,673576835670777856,492,1240,9228981
1701,673363615379013632,268,933,9228981
1702,673359818736984064,597,1302,9228981
1703,673355879178194945,500,1355,9228981
1704,673352124999274496,477,1503,9228981
1705,673350198937153538,185,691,9228981
1706,673345638550134785,1114,2245,9228981
1707,673343217010679808,237,868,9228981
1708,673342308415348736,496,1145,9229366
1709,673320132811366400,6941,12068,9228981
1710,673317986296586240,218,787,9228981
1711,673295268553605120,2775,6782,9228981
1712,673270968295534593,316,964,9228981
1713,673240798075449344,620,1287,9228981
1714,673213039743795200,732,1991,9228981
1715,673148804208660480,552,1503,9228981
1716,672997845381865473,634,1763,9228981
1717,672995267319328768,257,851,9228981
1718,672988786805112832,254,881,9228981
1719,672984142909456390,475,1123,9228981
1720,672980819271634944,895,1634,9228981
1721,672975131468300288,788,1510,9228981
1722,672970152493887488,309,847,9228981
1723,672968025906282496,477,1194,9228981
1724,672964561327235073,558,1267,9228981
1725,672902681409806336,430,1235,9228981
1726,672898206762672129,364,801,9228981
1727,672884426393653248,737,1377,9228981
1728,672877615439593473,307,913,9228981
1729,672834301050937345,506,1162,9228981
1730,672828477930868736,421,1117,9228981
1731,672640509974827008,276,879,9228981
1732,672622327801233409,424,1159,9228981
1733,672614745925664768,515,1098,9228981
1734,672609152938721280,338,978,9228981
1735,672604026190569472,342,979,9228981
1736,672594978741354496,535,1185,9228981
1737,672591762242805761,289,851,9228981
1738,672591271085670400,160,647,9228981
1739,672538107540070400,319,913,9228981
1740,672523490734551040,147,555,9229366
1741,672488522314567680,380,998,9228981
1742,672482722825261057,521,996,9228981
1743,672481316919734272,111,646,9228981
1744,672475084225949696,614,1304,9228981
1745,672466075045466113,453,1201,9228981
1746,672272411274932228,2956,5767,9228981
1747,672267570918129665,543,1323,9228981
1748,672264251789176834,290,1017,9228981
1749,672256522047614977,1337,2540,9228981
